493217,1,13,6198.27,-0.847813,-0.071006,-0.52552,0.283485,0.0266771,0.173309
494514,1,13,2619.84,-0.855104,-0.506447,-0.110945,0.286175,0.165974,0.0408413
497269,1,13,6569.5,-0.934783,-0.034143,-0.353574,0.312708,0.0108159,0.114925
499445,1,13,225.163,-0.807091,-0.142166,-0.573055,0.263299,0.0279461,0.202494
503493,1,13,4660.26,-0.76673,-0.402317,-0.500267,0.257598,0.131704,0.165555
504852,1,-13,323.388,-0.790804,-0.564605,-0.236326,0.269359,0.186129,0.062553
506322,1,13,3535.37,-0.792128,-0.602728,-0.0961922,0.261493,0.203701,0.0351967
512402,1,-13,2583.44,-0.846101,-0.128068,-0.517408,0.284174,0.045675,0.168136
514753,1,-13,8155.51,-0.625944,-0.143899,-0.766477,0.21056,0.0460029,0.254282
515430,1,13,2220.61,-0.871468,-0.331356,-0.361589,0.290617,0.106814,0.123466
516312,1,-13,1118.56,-0.783049,-0.262317,-0.563937,0.251475,0.0796999,0.203764
517562,1,13,11712.8,-0.693008,-0.340593,-0.635403,0.230622,0.112629,0.212695
517619,1,13,16810.9,-0.447915,-0.0942067,-0.889099,0.149064,0.0324961,0.29637
517989,1,-13,174.766,-0.926827,-0.308843,-0.213558,0.30953,0.0936076,0.0808711
521851,1,13,660.201,-0.893784,-0.362363,-0.264281,0.298273,0.116551,0.0925208
523367,1,13,772.715,-0.743504,-0.3301,-0.58158,0.24229,0.110729,0.200363
525208,1,-13,847.406,-0.757315,-0.495524,-0.425358,0.247248,0.171604,0.143288
525694,1,-13,1613.56,-0.80618,-0.0636292,-0.588239,0.273802,0.0187799,0.189184
527375,1,-13,2888.97,-0.917326,-0.397951,-0.0121576,0.304992,0.133878,0.0129505
533898,1,13,3024.2,-0.955797,-0.286409,-0.0665027,0.319839,0.092086,0.0182901
539218,1,-13,2308.8,-0.993029,-0.114113,0.0295256,0.331222,0.0357652,-0.011131
542904,1,13,53.4121,-0.933675,-0.187767,-0.304949,0.302138,0.0267082,0.13824
544507,1,-13,8182.38,-0.756335,-0.0237053,-0.653754,0.251804,0.00668872,0.218314
546082,1,13,13929.9,-0.526739,-0.681211,-0.508427,0.175857,0.227158,0.169069
546376,1,13,4439.92,-0.836588,0.00936068,-0.547753,0.278501,-0.00145615,0.183156
550783,1,-13,13391.6,-0.982687,-0.174378,-0.0626,0.327727,0.0574792,0.0200504
552375,1,13,919.604,-0.565553,-0.432373,-0.702284,0.189413,0.145208,0.232698
552976,1,-13,773.672,-0.667786,-0.463211,-0.582664,0.210772,0.136684,0.219098
554771,1,-13,21064.1,-0.988489,-0.124768,-0.0855756,0.329451,0.0420999,0.0282919
555864,1,-13,2880.76,-0.96612,-0.249111,-0.0675049,0.319817,0.0920542,0.0188196
555906,1,-13,1493.5,-0.744079,-0.069527,-0.664464,0.252674,0.0297333,0.215367
558039,1,-13,609.511,-0.862089,-0.199778,-0.465716,0.286355,0.0719014,0.154732
560399,1,13,3285.25,-0.454787,-0.349935,-0.818971,0.154466,0.116704,0.271351
561831,1,13,10953.3,-0.910142,-0.413914,-0.0178125,0.303141,0.138391,0.00802496
563766,1,-13,12285.2,-0.982554,-0.0476602,-0.179764,0.327464,0.0164166,0.0600762
564559,1,13,23014.6,-0.884591,-0.221024,-0.410666,0.294707,0.073568,0.137282
564780,1,-13,493.742,-0.745507,-0.0779448,-0.661925,0.245968,0.0121025,0.224643
571566,1,-13,18529.2,-0.425758,-0.180088,-0.886735,0.14239,0.0592615,0.295507
573130,1,-13,570.259,-0.942494,-0.120161,-0.311877,0.317769,0.0344591,0.0945869
574418,1,13,13883.4,-0.796799,-0.570845,-0.198108,0.265689,0.190221,0.0658502
576353,1,-13,3.85166,-0.596539,-0.526539,-0.60572,0.235021,0.0482539,0.231404
577929,1,13,4193.76,-0.994308,-0.0958766,-0.0464635,0.331066,0.0336086,0.0194078
579115,1,13,7776.13,-0.982204,-0.11552,-0.148089,0.327089,0.0397155,0.0504632
582089,1,13,87.6548,-0.729012,-0.306435,-0.612077,0.251196,0.104929,0.192359
582300,1,13,1077.18,-0.475608,-0.756134,-0.449509,0.148628,0.263717,0.13955
583774,1,13,13575.3,-0.974888,-0.211696,-0.0691229,0.324873,0.0707685,0.0236807
587371,1,-13,866.775,-0.900154,-0.201884,-0.38596,0.303672,0.0750946,0.115132
590282,1,-13,17005.6,-0.688463,-0.25311,-0.679672,0.228623,0.0847473,0.22729
